date,time,symbol,open,high,low,close,volume
"=""23-02-24""",14:43:00,FINNIFTY,20716.05,20727.55,20714.95,20722.15,0.0
"=""23-02-24""",14:44:00,FINNIFTY,20722.5,20726.05,20716.65,20723.9,0.0
"=""23-02-24""",14:45:00,FINNIFTY,20724.1,20725.6,20719.2,20720.3,0.0
"=""23-02-24""",14:46:00,FINNIFTY,20720.25,20721.15,20704.45,20704.45,0.0
"=""23-02-24""",14:47:00,FINNIFTY,20704.4,20718.65,20704.4,20709.3,0.0
"=""23-02-24""",14:48:00,FINNIFTY,20708.3,20709.85,20695.6,20697.25,0.0
"=""23-02-24""",14:49:00,FINNIFTY,20698.0,20707.2,20693.7,20693.7,0.0
"=""23-02-24""",14:50:00,FINNIFTY,20692.65,20708.95,20691.0,20707.75,0.0
"=""23-02-24""",14:51:00,FINNIFTY,20705.9,20708.5,20695.45,20697.6,0.0
"=""23-02-24""",14:52:00,FINNIFTY,20697.0,20702.45,20697.0,20701.55,0.0
"=""23-02-24""",14:53:00,FINNIFTY,20702.2,20702.2,20686.45,20688.65,0.0
"=""23-02-24""",14:54:00,FINNIFTY,20688.8,20703.0,20688.3,20698.15,0.0
"=""23-02-24""",14:55:00,FINNIFTY,20700.25,20703.65,20694.1,20696.35,0.0
"=""23-02-24""",14:56:00,FINNIFTY,20696.9,20702.65,20695.45,20696.95,0.0
"=""23-02-24""",14:57:00,FINNIFTY,20698.4,20710.5,20696.95,20710.1,0.0
"=""23-02-24""",14:58:00,FINNIFTY,20711.5,20711.95,20703.35,20707.15,0.0
"=""23-02-24""",14:59:00,FINNIFTY,20708.25,20714.05,20706.25,20711.5,0.0
"=""23-02-24""",15:00:00,FINNIFTY,20710.85,20711.9,20693.05,20693.05,0.0
"=""23-02-24""",15:01:00,FINNIFTY,20694.65,20707.4,20690.0,20703.4,0.0
"=""23-02-24""",15:02:00,FINNIFTY,20703.15,20704.45,20692.55,20696.7,0.0
"=""23-02-24""",15:03:00,FINNIFTY,20697.3,20709.05,20694.45,20704.55,0.0
"=""23-02-24""",15:04:00,FINNIFTY,20705.75,20705.75,20678.65,20679.25,0.0
"=""23-02-24""",15:05:00,FINNIFTY,20681.1,20693.25,20680.85,20690.2,0.0
"=""23-02-24""",15:06:00,FINNIFTY,20689.5,20697.5,20688.7,20692.25,0.0
"=""23-02-24""",15:07:00,FINNIFTY,20693.0,20693.0,20674.1,20683.9,0.0
"=""23-02-24""",15:08:00,FINNIFTY,20685.25,20686.8,20678.8,20679.8,0.0
"=""23-02-24""",15:09:00,FINNIFTY,20681.25,20686.1,20679.55,20686.1,0.0
"=""23-02-24""",15:10:00,FINNIFTY,20685.55,20688.35,20676.45,20679.75,0.0
"=""23-02-24""",15:11:00,FINNIFTY,20681.5,20685.3,20677.55,20683.1,0.0
"=""23-02-24""",15:12:00,FINNIFTY,20683.05,20687.4,20675.1,20675.1,0.0
"=""23-02-24""",15:13:00,FINNIFTY,20676.3,20684.7,20676.3,20681.8,0.0
"=""23-02-24""",15:14:00,FINNIFTY,20682.6,20684.95,20679.15,20680.25,0.0
"=""23-02-24""",15:15:00,FINNIFTY,20680.75,20681.4,20673.25,20673.75,0.0
"=""23-02-24""",15:16:00,FINNIFTY,20675.8,20675.8,20647.6,20648.25,0.0
"=""23-02-24""",15:17:00,FINNIFTY,20649.55,20655.15,20648.9,20654.15,0.0
"=""23-02-24""",15:18:00,FINNIFTY,20654.85,20661.0,20647.85,20652.95,0.0
"=""23-02-24""",15:19:00,FINNIFTY,20653.1,20668.05,20651.85,20667.3,0.0
"=""23-02-24""",15:20:00,FINNIFTY,20667.8,20674.15,20661.25,20661.25,0.0
"=""23-02-24""",15:21:00,FINNIFTY,20662.85,20683.8,20660.9,20683.8,0.0
"=""23-02-24""",15:22:00,FINNIFTY,20682.7,20689.0,20680.6,20689.0,0.0
"=""23-02-24""",15:23:00,FINNIFTY,20688.15,20690.3,20681.2,20681.2,0.0
"=""23-02-24""",15:24:00,FINNIFTY,20683.9,20683.9,20665.9,20679.15,0.0
"=""23-02-24""",15:25:00,FINNIFTY,20681.5,20681.5,20669.25,20672.9,0.0
"=""23-02-24""",15:26:00,FINNIFTY,20674.05,20674.05,20665.0,20668.9,0.0
"=""23-02-24""",15:27:00,FINNIFTY,20669.3,20671.85,20663.0,20664.45,0.0
"=""23-02-24""",15:28:00,FINNIFTY,20666.15,20669.05,20658.85,20662.8,0.0
"=""23-02-24""",15:29:00,FINNIFTY,20665.1,20665.1,20651.05,20659.1,0.0
"=""23-02-24""",15:30:00,FINNIFTY,20662.95,20662.95,20662.95,20662.95,0.0
"=""26-02-24""",09:15:00,FINNIFTY,20585.85,20625.15,20585.85,20603.3,0.0
"=""26-02-24""",09:16:00,FINNIFTY,20606.15,20625.5,20604.0,20624.05,0.0
"=""26-02-24""",09:17:00,FINNIFTY,20628.65,20634.9,20621.65,20632.4,0.0
"=""26-02-24""",09:18:00,FINNIFTY,20632.45,20646.7,20629.7,20643.15,0.0
"=""26-02-24""",09:19:00,FINNIFTY,20641.0,20641.45,20626.6,20636.15,0.0
"=""26-02-24""",09:20:00,FINNIFTY,20636.55,20640.1,20627.5,20639.1,0.0
"=""26-02-24""",09:21:00,FINNIFTY,20639.5,20656.4,20638.5,20651.15,0.0
"=""26-02-24""",09:22:00,FINNIFTY,20653.85,20674.65,20652.0,20671.1,0.0
"=""26-02-24""",09:23:00,FINNIFTY,20671.0,20676.45,20662.15,20676.05,0.0
"=""26-02-24""",09:24:00,FINNIFTY,20672.25,20689.6,20670.55,20686.65,0.0
"=""26-02-24""",09:25:00,FINNIFTY,20684.6,20689.55,20679.35,20683.35,0.0
"=""26-02-24""",09:26:00,FINNIFTY,20682.25,20691.5,20673.25,20686.75,0.0
"=""26-02-24""",09:27:00,FINNIFTY,20686.5,20689.45,20677.9,20681.1,0.0
"=""26-02-24""",09:28:00,FINNIFTY,20679.2,20702.55,20676.65,20697.85,0.0
"=""26-02-24""",09:29:00,FINNIFTY,20698.65,20703.8,20692.45,20701.35,0.0
"=""26-02-24""",09:30:00,FINNIFTY,20701.2,20705.15,20690.1,20690.35,0.0
"=""26-02-24""",09:31:00,FINNIFTY,20690.95,20692.4,20683.85,20684.9,0.0
"=""26-02-24""",09:32:00,FINNIFTY,20685.0,20688.05,20682.2,20683.1,0.0
"=""26-02-24""",09:33:00,FINNIFTY,20684.35,20690.9,20675.6,20690.05,0.0
"=""26-02-24""",09:34:00,FINNIFTY,20689.65,20690.0,20677.85,20681.4,0.0
"=""26-02-24""",09:35:00,FINNIFTY,20681.8,20701.15,20674.35,20699.3,0.0
"=""26-02-24""",09:36:00,FINNIFTY,20694.4,20700.45,20690.95,20692.3,0.0
"=""26-02-24""",09:37:00,FINNIFTY,20693.95,20694.95,20688.95,20689.6,0.0
"=""26-02-24""",09:38:00,FINNIFTY,20691.05,20694.35,20689.3,20691.85,0.0
"=""26-02-24""",09:39:00,FINNIFTY,20692.6,20703.45,20690.3,20700.6,0.0
"=""26-02-24""",09:40:00,FINNIFTY,20699.25,20705.25,20699.25,20703.65,0.0
"=""26-02-24""",09:41:00,FINNIFTY,20704.55,20705.65,20697.1,20704.45,0.0
"=""26-02-24""",09:42:00,FINNIFTY,20704.55,20704.55,20693.15,20699.4,0.0
"=""26-02-24""",09:43:00,FINNIFTY,20698.15,20712.0,20698.15,20711.25,0.0
"=""26-02-24""",09:44:00,FINNIFTY,20710.65,20718.75,20708.15,20716.9,0.0
"=""26-02-24""",09:45:00,FINNIFTY,20718.25,20722.05,20713.45,20718.1,0.0
"=""26-02-24""",09:46:00,FINNIFTY,20717.0,20719.5,20713.3,20714.1,0.0
"=""26-02-24""",09:47:00,FINNIFTY,20714.4,20715.5,20701.0,20704.95,0.0
"=""26-02-24""",09:48:00,FINNIFTY,20704.45,20706.1,20698.35,20699.0,0.0
"=""26-02-24""",09:49:00,FINNIFTY,20697.8,20704.05,20693.1,20696.05,0.0
"=""26-02-24""",09:50:00,FINNIFTY,20697.45,20697.45,20663.4,20664.55,0.0
"=""26-02-24""",09:51:00,FINNIFTY,20664.2,20664.2,20649.0,20656.8,0.0
"=""26-02-24""",09:52:00,FINNIFTY,20658.85,20658.85,20642.3,20645.8,0.0
"=""26-02-24""",09:53:00,FINNIFTY,20645.9,20654.05,20639.25,20654.05,0.0
"=""26-02-24""",09:54:00,FINNIFTY,20654.15,20657.35,20647.0,20656.5,0.0
"=""26-02-24""",09:55:00,FINNIFTY,20655.65,20656.25,20644.0,20650.05,0.0
"=""26-02-24""",09:56:00,FINNIFTY,20650.7,20658.75,20648.9,20649.4,0.0
"=""26-02-24""",09:57:00,FINNIFTY,20650.2,20653.5,20624.1,20629.9,0.0
"=""26-02-24""",09:58:00,FINNIFTY,20629.05,20636.5,20609.45,20611.6,0.0
"=""26-02-24""",09:59:00,FINNIFTY,20611.8,20617.05,20604.9,20604.9,0.0
"=""26-02-24""",10:00:00,FINNIFTY,20604.1,20617.5,20602.65,20609.85,0.0
"=""26-02-24""",10:01:00,FINNIFTY,20612.25,20618.55,20606.1,20617.4,0.0
"=""26-02-24""",10:02:00,FINNIFTY,20615.75,20617.7,20610.55,20617.1,0.0
"=""26-02-24""",10:03:00,FINNIFTY,20617.1,20627.85,20614.05,20626.1,0.0
"=""26-02-24""",10:04:00,FINNIFTY,20624.95,20624.95,20611.75,20618.0,0.0
"=""26-02-24""",10:05:00,FINNIFTY,20617.55,20622.2,20613.7,20622.2,0.0
"=""26-02-24""",10:06:00,FINNIFTY,20622.2,20628.85,20620.7,20626.7,0.0
"=""26-02-24""",10:07:00,FINNIFTY,20626.9,20638.0,20625.75,20638.0,0.0
"=""26-02-24""",10:08:00,FINNIFTY,20637.0,20642.65,20634.55,20640.9,0.0
"=""26-02-24""",10:09:00,FINNIFTY,20639.8,20640.9,20622.75,20623.25,0.0
"=""26-02-24""",10:10:00,FINNIFTY,20625.9,20629.35,20622.5,20627.7,0.0
"=""26-02-24""",10:11:00,FINNIFTY,20627.0,20628.45,20623.75,20624.5,0.0
"=""26-02-24""",10:12:00,FINNIFTY,20625.15,20626.85,20622.55,20626.6,0.0
"=""26-02-24""",10:13:00,FINNIFTY,20626.65,20639.9,20626.65,20630.05,0.0
"=""26-02-24""",10:14:00,FINNIFTY,20630.65,20635.95,20629.65,20634.7,0.0
"=""26-02-24""",10:15:00,FINNIFTY,20634.1,20635.15,20629.05,20632.4,0.0
"=""26-02-24""",10:16:00,FINNIFTY,20631.8,20645.15,20626.8,20642.75,0.0
"=""26-02-24""",10:17:00,FINNIFTY,20641.05,20643.55,20632.15,20643.55,0.0
"=""26-02-24""",10:18:00,FINNIFTY,20642.6,20643.15,20640.85,20641.4,0.0
"=""26-02-24""",10:19:00,FINNIFTY,20640.55,20641.05,20628.9,20631.0,0.0
"=""26-02-24""",10:20:00,FINNIFTY,20631.9,20638.1,20630.85,20632.95,0.0
"=""26-02-24""",10:21:00,FINNIFTY,20633.1,20644.5,20630.15,20642.95,0.0
"=""26-02-24""",10:22:00,FINNIFTY,20643.8,20646.6,20641.35,20645.75,0.0
"=""26-02-24""",10:23:00,FINNIFTY,20645.7,20656.0,20643.05,20652.7,0.0
"=""26-02-24""",10:24:00,FINNIFTY,20652.25,20652.25,20641.4,20642.7,0.0
"=""26-02-24""",10:25:00,FINNIFTY,20641.25,20643.65,20638.9,20643.05,0.0
"=""26-02-24""",10:26:00,FINNIFTY,20641.95,20648.9,20641.85,20643.95,0.0
"=""26-02-24""",10:27:00,FINNIFTY,20644.35,20644.35,20633.9,20637.1,0.0
"=""26-02-24""",10:28:00,FINNIFTY,20636.05,20645.75,20635.9,20638.35,0.0
"=""26-02-24""",10:29:00,FINNIFTY,20636.7,20637.25,20622.4,20623.35,0.0
"=""26-02-24""",10:30:00,FINNIFTY,20624.0,20633.55,20623.2,20629.05,0.0
"=""26-02-24""",10:31:00,FINNIFTY,20628.95,20644.2,20628.8,20640.8,0.0
"=""26-02-24""",10:32:00,FINNIFTY,20641.6,20649.5,20637.55,20647.55,0.0
"=""26-02-24""",10:33:00,FINNIFTY,20648.65,20650.25,20645.0,20646.35,0.0
"=""26-02-24""",10:34:00,FINNIFTY,20647.9,20649.9,20647.1,20649.25,0.0
"=""26-02-24""",10:35:00,FINNIFTY,20649.8,20655.6,20649.4,20651.05,0.0
"=""26-02-24""",10:36:00,FINNIFTY,20650.55,20668.9,20648.3,20668.75,0.0
"=""26-02-24""",10:37:00,FINNIFTY,20666.5,20672.05,20662.9,20670.55,0.0
"=""26-02-24""",10:38:00,FINNIFTY,20671.35,20671.9,20663.4,20664.6,0.0
"=""26-02-24""",10:39:00,FINNIFTY,20663.0,20664.1,20660.7,20661.25,0.0
"=""26-02-24""",10:40:00,FINNIFTY,20661.0,20661.0,20654.05,20656.0,0.0
"=""26-02-24""",10:41:00,FINNIFTY,20656.6,20659.85,20655.9,20656.0,0.0
"=""26-02-24""",10:42:00,FINNIFTY,20656.7,20656.7,20645.5,20646.55,0.0
"=""26-02-24""",10:43:00,FINNIFTY,20645.0,20645.1,20636.35,20640.15,0.0
"=""26-02-24""",10:44:00,FINNIFTY,20639.95,20645.05,20637.3,20637.3,0.0
"=""26-02-24""",10:45:00,FINNIFTY,20637.45,20638.05,20632.1,20637.5,0.0
"=""26-02-24""",10:46:00,FINNIFTY,20636.8,20637.0,20630.35,20630.4,0.0
"=""26-02-24""",10:47:00,FINNIFTY,20630.65,20633.7,20629.0,20633.7,0.0
"=""26-02-24""",10:48:00,FINNIFTY,20633.6,20644.9,20632.95,20644.55,0.0
"=""26-02-24""",10:49:00,FINNIFTY,20645.3,20647.25,20636.55,20647.25,0.0
"=""26-02-24""",10:50:00,FINNIFTY,20647.1,20647.1,20641.3,20643.45,0.0
"=""26-02-24""",10:51:00,FINNIFTY,20643.8,20643.8,20640.1,20641.0,0.0
"=""26-02-24""",10:52:00,FINNIFTY,20641.65,20641.65,20632.3,20633.25,0.0
"=""26-02-24""",10:53:00,FINNIFTY,20632.85,20633.25,20626.75,20626.75,0.0
"=""26-02-24""",10:54:00,FINNIFTY,20627.35,20628.8,20624.3,20628.0,0.0
"=""26-02-24""",10:55:00,FINNIFTY,20628.8,20629.3,20623.6,20627.15,0.0
"=""26-02-24""",10:56:00,FINNIFTY,20627.1,20634.65,20626.85,20634.35,0.0
"=""26-02-24""",10:57:00,FINNIFTY,20634.4,20635.6,20631.55,20631.8,0.0
"=""26-02-24""",10:58:00,FINNIFTY,20632.45,20635.2,20631.45,20634.5,0.0
"=""26-02-24""",10:59:00,FINNIFTY,20633.25,20635.7,20617.0,20617.65,0.0
"=""26-02-24""",11:00:00,FINNIFTY,20616.7,20628.75,20609.9,20628.25,0.0
"=""26-02-24""",11:01:00,FINNIFTY,20626.1,20631.95,20626.1,20631.95,0.0
"=""26-02-24""",11:02:00,FINNIFTY,20631.7,20641.1,20629.05,20635.9,0.0
"=""26-02-24""",11:03:00,FINNIFTY,20636.2,20638.0,20634.35,20635.9,0.0
"=""26-02-24""",11:04:00,FINNIFTY,20635.85,20640.8,20634.85,20640.65,0.0
"=""26-02-24""",11:05:00,FINNIFTY,20641.55,20644.85,20640.8,20643.15,0.0
"=""26-02-24""",11:06:00,FINNIFTY,20642.0,20646.05,20640.05,20644.05,0.0
"=""26-02-24""",11:07:00,FINNIFTY,20643.45,20645.9,20642.05,20642.15,0.0
"=""26-02-24""",11:08:00,FINNIFTY,20641.75,20646.2,20640.3,20643.35,0.0
"=""26-02-24""",11:09:00,FINNIFTY,20643.9,20648.15,20643.4,20644.95,0.0
"=""26-02-24""",11:10:00,FINNIFTY,20644.65,20645.7,20637.3,20637.3,0.0
"=""26-02-24""",11:11:00,FINNIFTY,20637.15,20640.6,20634.6,20635.95,0.0
"=""26-02-24""",11:12:00,FINNIFTY,20636.55,20638.3,20632.15,20635.85,0.0
"=""26-02-24""",11:13:00,FINNIFTY,20635.95,20638.9,20634.25,20636.95,0.0
"=""26-02-24""",11:14:00,FINNIFTY,20635.65,20638.2,20633.3,20637.75,0.0
"=""26-02-24""",11:15:00,FINNIFTY,20637.65,20639.25,20632.75,20639.25,0.0
"=""26-02-24""",11:16:00,FINNIFTY,20639.65,20641.7,20636.45,20640.8,0.0
"=""26-02-24""",11:17:00,FINNIFTY,20639.5,20645.25,20639.5,20644.45,0.0
"=""26-02-24""",11:18:00,FINNIFTY,20645.5,20650.05,20645.05,20649.15,0.0
"=""26-02-24""",11:19:00,FINNIFTY,20648.35,20649.75,20645.45,20645.95,0.0
"=""26-02-24""",11:20:00,FINNIFTY,20645.75,20646.2,20637.65,20638.2,0.0
"=""26-02-24""",11:21:00,FINNIFTY,20638.5,20638.5,20628.7,20633.65,0.0
"=""26-02-24""",11:22:00,FINNIFTY,20634.55,20641.5,20633.7,20636.35,0.0
"=""26-02-24""",11:23:00,FINNIFTY,20636.45,20640.75,20636.0,20637.5,0.0
"=""26-02-24""",11:24:00,FINNIFTY,20638.15,20643.65,20637.55,20640.15,0.0
"=""26-02-24""",11:25:00,FINNIFTY,20639.9,20643.25,20638.15,20643.0,0.0
"=""26-02-24""",11:26:00,FINNIFTY,20643.6,20646.45,20642.4,20644.15,0.0
"=""26-02-24""",11:27:00,FINNIFTY,20642.95,20643.4,20637.6,20642.5,0.0
"=""26-02-24""",11:28:00,FINNIFTY,20642.7,20647.9,20642.35,20646.4,0.0
"=""26-02-24""",11:29:00,FINNIFTY,20646.25,20648.65,20644.3,20646.3,0.0
"=""26-02-24""",11:30:00,FINNIFTY,20645.35,20646.25,20639.1,20641.0,0.0
"=""26-02-24""",11:31:00,FINNIFTY,20640.65,20641.95,20634.05,20636.25,0.0
"=""26-02-24""",11:32:00,FINNIFTY,20637.05,20637.6,20632.25,20633.25,0.0
"=""26-02-24""",11:33:00,FINNIFTY,20633.5,20634.35,20627.95,20631.3,0.0
"=""26-02-24""",11:34:00,FINNIFTY,20631.5,20633.2,20626.7,20626.85,0.0
"=""26-02-24""",11:35:00,FINNIFTY,20626.45,20632.75,20625.7,20629.6,0.0
"=""26-02-24""",11:36:00,FINNIFTY,20629.9,20629.9,20622.3,20626.05,0.0
"=""26-02-24""",11:37:00,FINNIFTY,20626.0,20636.3,20624.9,20633.0,0.0
"=""26-02-24""",11:38:00,FINNIFTY,20632.9,20635.85,20631.15,20632.15,0.0
"=""26-02-24""",11:39:00,FINNIFTY,20632.1,20634.8,20631.8,20634.05,0.0
"=""26-02-24""",11:40:00,FINNIFTY,20633.6,20637.25,20631.25,20636.3,0.0
"=""26-02-24""",11:41:00,FINNIFTY,20635.95,20635.95,20626.25,20628.9,0.0
"=""26-02-24""",11:42:00,FINNIFTY,20628.85,20632.55,20624.8,20626.7,0.0
"=""26-02-24""",11:43:00,FINNIFTY,20627.1,20635.6,20627.1,20634.0,0.0
"=""26-02-24""",11:44:00,FINNIFTY,20633.7,20641.0,20632.4,20639.5,0.0
"=""26-02-24""",11:45:00,FINNIFTY,20639.05,20642.5,20638.15,20641.15,0.0
"=""26-02-24""",11:46:00,FINNIFTY,20640.1,20645.6,20640.1,20645.45,0.0
"=""26-02-24""",11:47:00,FINNIFTY,20645.1,20647.15,20639.95,20640.15,0.0
"=""26-02-24""",11:48:00,FINNIFTY,20640.8,20640.95,20635.15,20636.35,0.0
"=""26-02-24""",11:49:00,FINNIFTY,20637.9,20640.55,20634.7,20639.05,0.0
"=""26-02-24""",11:50:00,FINNIFTY,20639.5,20641.75,20637.3,20637.45,0.0
"=""26-02-24""",11:51:00,FINNIFTY,20637.05,20642.45,20636.9,20637.45,0.0
"=""26-02-24""",11:52:00,FINNIFTY,20637.75,20642.0,20636.9,20639.6,0.0
"=""26-02-24""",11:53:00,FINNIFTY,20639.8,20640.6,20633.45,20633.45,0.0
"=""26-02-24""",11:54:00,FINNIFTY,20633.4,20635.9,20615.55,20615.55,0.0
"=""26-02-24""",11:55:00,FINNIFTY,20617.35,20624.55,20609.85,20621.9,0.0
"=""26-02-24""",11:56:00,FINNIFTY,20622.2,20626.5,20616.85,20624.8,0.0
"=""26-02-24""",11:57:00,FINNIFTY,20625.9,20626.8,20620.65,20623.75,0.0
"=""26-02-24""",11:58:00,FINNIFTY,20624.0,20629.25,20622.7,20626.8,0.0
"=""26-02-24""",11:59:00,FINNIFTY,20627.05,20634.35,20625.45,20633.75,0.0
"=""26-02-24""",12:00:00,FINNIFTY,20632.8,20636.85,20632.45,20634.1,0.0
"=""26-02-24""",12:01:00,FINNIFTY,20634.4,20639.15,20632.4,20638.25,0.0
"=""26-02-24""",12:02:00,FINNIFTY,20638.2,20641.0,20636.75,20637.6,0.0
"=""26-02-24""",12:03:00,FINNIFTY,20637.8,20638.55,20631.25,20632.4,0.0
"=""26-02-24""",12:04:00,FINNIFTY,20633.15,20636.25,20628.85,20632.85,0.0
"=""26-02-24""",12:05:00,FINNIFTY,20633.25,20636.3,20631.4,20631.4,0.0
"=""26-02-24""",12:06:00,FINNIFTY,20632.25,20637.2,20631.35,20635.6,0.0
"=""26-02-24""",12:07:00,FINNIFTY,20634.95,20635.2,20631.0,20632.6,0.0
"=""26-02-24""",12:08:00,FINNIFTY,20633.0,20639.85,20631.9,20636.85,0.0
"=""26-02-24""",12:09:00,FINNIFTY,20636.6,20639.05,20633.15,20633.4,0.0
"=""26-02-24""",12:10:00,FINNIFTY,20634.25,20635.05,20627.9,20631.45,0.0
"=""26-02-24""",12:11:00,FINNIFTY,20630.05,20634.95,20628.95,20631.8,0.0
"=""26-02-24""",12:12:00,FINNIFTY,20633.35,20633.35,20627.85,20631.05,0.0
"=""26-02-24""",12:13:00,FINNIFTY,20630.45,20633.75,20629.0,20630.35,0.0
"=""26-02-24""",12:14:00,FINNIFTY,20629.75,20632.85,20623.85,20625.9,0.0
"=""26-02-24""",12:15:00,FINNIFTY,20624.95,20627.45,20622.95,20625.45,0.0
"=""26-02-24""",12:16:00,FINNIFTY,20625.35,20626.2,20621.7,20624.45,0.0
"=""26-02-24""",12:17:00,FINNIFTY,20625.15,20626.3,20620.55,20620.55,0.0
"=""26-02-24""",12:18:00,FINNIFTY,20620.5,20621.3,20597.3,20597.5,0.0
"=""26-02-24""",12:19:00,FINNIFTY,20599.55,20609.85,20598.35,20605.2,0.0
"=""26-02-24""",12:20:00,FINNIFTY,20605.5,20610.15,20604.8,20607.0,0.0
"=""26-02-24""",12:21:00,FINNIFTY,20607.3,20611.2,20605.6,20608.85,0.0
"=""26-02-24""",12:22:00,FINNIFTY,20608.6,20618.45,20608.6,20617.65,0.0
"=""26-02-24""",12:23:00,FINNIFTY,20618.95,20620.15,20614.8,20616.2,0.0
"=""26-02-24""",12:24:00,FINNIFTY,20617.55,20620.75,20615.15,20615.55,0.0
"=""26-02-24""",12:25:00,FINNIFTY,20616.2,20622.95,20614.5,20619.6,0.0
"=""26-02-24""",12:26:00,FINNIFTY,20619.3,20635.35,20619.3,20635.35,0.0
"=""26-02-24""",12:27:00,FINNIFTY,20637.6,20656.95,20636.65,20646.6,0.0
"=""26-02-24""",12:28:00,FINNIFTY,20646.55,20648.05,20636.05,20644.05,0.0
"=""26-02-24""",12:29:00,FINNIFTY,20646.5,20649.4,20639.4,20639.4,0.0
"=""26-02-24""",12:30:00,FINNIFTY,20641.35,20645.35,20639.8,20640.4,0.0
"=""26-02-24""",12:31:00,FINNIFTY,20639.9,20641.1,20635.1,20637.0,0.0
"=""26-02-24""",12:32:00,FINNIFTY,20636.8,20641.45,20634.25,20636.6,0.0
"=""26-02-24""",12:33:00,FINNIFTY,20637.9,20640.2,20636.1,20637.55,0.0
"=""26-02-24""",12:34:00,FINNIFTY,20638.05,20645.95,20637.5,20644.65,0.0
"=""26-02-24""",12:35:00,FINNIFTY,20644.95,20645.5,20639.95,20642.35,0.0
"=""26-02-24""",12:36:00,FINNIFTY,20642.15,20644.3,20637.5,20637.7,0.0
"=""26-02-24""",12:37:00,FINNIFTY,20637.7,20642.9,20637.5,20640.75,0.0
"=""26-02-24""",12:38:00,FINNIFTY,20640.8,20642.7,20639.05,20639.95,0.0
"=""26-02-24""",12:39:00,FINNIFTY,20640.05,20643.2,20636.7,20641.2,0.0
"=""26-02-24""",12:40:00,FINNIFTY,20641.05,20648.05,20641.05,20646.8,0.0
"=""26-02-24""",12:41:00,FINNIFTY,20647.1,20648.3,20643.85,20646.65,0.0
"=""26-02-24""",12:42:00,FINNIFTY,20646.1,20648.3,20644.2,20644.7,0.0
"=""26-02-24""",12:43:00,FINNIFTY,20644.7,20645.45,20639.35,20639.35,0.0
"=""26-02-24""",12:44:00,FINNIFTY,20640.5,20640.5,20632.7,20639.1,0.0
"=""26-02-24""",12:45:00,FINNIFTY,20639.0,20643.9,20637.1,20640.95,0.0
"=""26-02-24""",12:46:00,FINNIFTY,20641.25,20642.45,20633.85,20641.45,0.0
"=""26-02-24""",12:47:00,FINNIFTY,20640.8,20641.95,20635.2,20636.05,0.0
"=""26-02-24""",12:48:00,FINNIFTY,20636.05,20637.6,20629.8,20629.8,0.0
"=""26-02-24""",12:49:00,FINNIFTY,20630.6,20635.5,20629.1,20634.7,0.0
"=""26-02-24""",12:50:00,FINNIFTY,20634.45,20641.6,20630.9,20640.2,0.0
"=""26-02-24""",12:51:00,FINNIFTY,20640.05,20644.55,20637.7,20641.6,0.0
"=""26-02-24""",12:52:00,FINNIFTY,20643.35,20644.9,20640.9,20643.55,0.0
"=""26-02-24""",12:53:00,FINNIFTY,20643.3,20647.75,20642.4,20642.4,0.0
"=""26-02-24""",12:54:00,FINNIFTY,20643.4,20650.0,20642.8,20649.2,0.0
"=""26-02-24""",12:55:00,FINNIFTY,20649.4,20650.75,20644.05,20645.1,0.0
"=""26-02-24""",12:56:00,FINNIFTY,20645.45,20648.15,20644.55,20646.8,0.0
"=""26-02-24""",12:57:00,FINNIFTY,20647.1,20664.9,20646.15,20660.0,0.0
"=""26-02-24""",12:58:00,FINNIFTY,20658.3,20663.75,20657.4,20660.85,0.0
"=""26-02-24""",12:59:00,FINNIFTY,20660.9,20674.1,20659.2,20671.5,0.0
"=""26-02-24""",13:00:00,FINNIFTY,20671.75,20675.05,20668.85,20672.55,0.0
"=""26-02-24""",13:01:00,FINNIFTY,20672.5,20674.45,20659.8,20662.15,0.0
"=""26-02-24""",13:02:00,FINNIFTY,20663.05,20667.05,20658.55,20659.05,0.0
"=""26-02-24""",13:03:00,FINNIFTY,20660.1,20662.1,20659.1,20660.9,0.0
"=""26-02-24""",13:04:00,FINNIFTY,20661.7,20663.35,20657.5,20659.6,0.0
"=""26-02-24""",13:05:00,FINNIFTY,20660.95,20663.85,20659.6,20662.95,0.0
"=""26-02-24""",13:06:00,FINNIFTY,20663.6,20666.55,20661.8,20665.0,0.0
"=""26-02-24""",13:07:00,FINNIFTY,20665.4,20665.85,20663.3,20663.7,0.0
"=""26-02-24""",13:08:00,FINNIFTY,20664.5,20672.85,20663.8,20672.25,0.0
"=""26-02-24""",13:09:00,FINNIFTY,20673.05,20684.2,20672.45,20681.3,0.0
"=""26-02-24""",13:10:00,FINNIFTY,20680.65,20691.25,20680.25,20691.2,0.0
"=""26-02-24""",13:11:00,FINNIFTY,20691.4,20708.85,20689.7,20703.0,0.0
"=""26-02-24""",13:12:00,FINNIFTY,20701.35,20705.9,20697.9,20703.65,0.0
"=""26-02-24""",13:13:00,FINNIFTY,20702.7,20704.3,20691.9,20693.2,0.0
"=""26-02-24""",13:14:00,FINNIFTY,20693.5,20696.75,20691.85,20694.3,0.0
"=""26-02-24""",13:15:00,FINNIFTY,20694.1,20701.1,20693.5,20700.05,0.0
"=""26-02-24""",13:16:00,FINNIFTY,20701.15,20707.4,20700.3,20706.55,0.0
"=""26-02-24""",13:17:00,FINNIFTY,20705.95,20710.25,20701.05,20701.65,0.0
